TIEMPO, PRESION, DISTANCIA, TEMPERATURA PLACA SUPERIOR, TEMPERATURA PLACA INFERIOR
00:00.05,1.19257086999022,-0.49,25.02,25.25
00:00.11,0.918866080156403,-0.36,25.48,27.31
00:00.16,0.826001955034213,-0.62,25.48,26.9
